modulus,depth,width,init,wd,seed,step,train_accuracy,test_accuracy,train_loss,test_loss
91,1,128,1,0.6,7,120400,1.0,0.99982750415802,0.11186880618333817,0.13605591654777527
91,1,128,1,0.6,7,120500,1.0,1.0,0.08187385648488998,0.09346723556518555
91,1,128,1,0.6,7,120600,1.0,1.0,0.08054210990667343,0.08983894437551498
91,1,128,1,0.6,7,120700,1.0,1.0,0.08063716441392899,0.08903960138559341
91,1,128,1,0.6,7,120800,1.0,1.0,0.07810837775468826,0.08592603355646133
91,1,128,1,0.6,7,120900,1.0,1.0,0.11218274384737015,0.13187256455421448
91,1,128,1,0.6,7,121000,1.0,1.0,0.07874174416065216,0.08941309154033661
91,1,128,1,0.6,7,121100,1.0,1.0,0.07667034864425659,0.08563915640115738
91,1,128,1,0.6,7,121200,1.0,1.0,0.07162158936262131,0.07949373126029968
91,1,128,1,0.6,7,121300,1.0,1.0,0.0601828470826149,0.06647615879774094
91,1,128,1,0.6,7,121400,0.979066014289856,0.9523891806602478,0.3353305160999298,0.40947216749191284
91,1,128,1,0.6,7,121500,1.0,1.0,0.06305944174528122,0.07377596944570541
91,1,128,1,0.6,7,121600,1.0,1.0,0.06361506879329681,0.0720292180776596
91,1,128,1,0.6,7,121700,1.0,1.0,0.06537774950265884,0.07294298708438873
91,1,128,1,0.6,7,121800,1.0,1.0,0.06447853147983551,0.0716501846909523
91,1,128,1,0.6,7,121900,1.0,1.0,0.06359253078699112,0.0707973763346672
91,1,128,1,0.6,7,122000,1.0,0.99982750415802,0.07411259412765503,0.08816231042146683
91,1,128,1,0.6,7,122100,1.0,1.0,0.0680551677942276,0.0768677219748497
91,1,128,1,0.6,7,122200,1.0,1.0,0.07104762643575668,0.0786832869052887
91,1,128,1,0.6,7,122300,1.0,1.0,0.0723118856549263,0.07923539727926254
91,1,128,1,0.6,7,122400,0.999194860458374,0.9951698780059814,0.17541363835334778,0.21672849357128143
91,1,128,1,0.6,7,122500,1.0,1.0,0.08292295038700104,0.09341743588447571
91,1,128,1,0.6,7,122600,1.0,1.0,0.08535441011190414,0.09433986991643906
91,1,128,1,0.6,7,122700,1.0,1.0,0.0871625766158104,0.09554239362478256
91,1,128,1,0.6,7,122800,1.0,1.0,0.0838717594742775,0.09171194583177567
91,1,128,1,0.6,7,122900,1.0,1.0,0.06789323687553406,0.07408205419778824
91,1,128,1,0.6,7,123000,1.0,1.0,0.050969354808330536,0.055346742272377014
91,1,128,1,0.6,7,123100,0.9971819519996643,0.9761945605278015,0.19021086394786835,0.2521953880786896
91,1,128,1,0.6,7,123200,1.0,0.9968949556350708,0.11051829159259796,0.14748752117156982
91,1,128,1,0.6,7,123300,1.0,1.0,0.059631772339344025,0.06693483144044876
91,1,128,1,0.6,7,123400,1.0,1.0,0.06285884976387024,0.0692405104637146
91,1,128,1,0.6,7,123500,1.0,1.0,0.06259056180715561,0.06851924955844879
91,1,128,1,0.6,7,123600,0.8582930564880371,0.8030015230178833,0.7219897508621216,0.8635106682777405
91,1,128,1,0.6,7,123700,1.0,1.0,0.08526022732257843,0.0999322161078453
91,1,128,1,0.6,7,123800,1.0,1.0,0.07888664305210114,0.08905546367168427
91,1,128,1,0.6,7,123900,1.0,1.0,0.08139928430318832,0.09028545767068863
91,1,128,1,0.6,7,124000,1.0,1.0,0.08067380636930466,0.08866959065198898
91,1,128,1,0.6,7,124100,1.0,1.0,0.0666595920920372,0.07295698672533035
91,1,128,1,0.6,7,124200,1.0,1.0,0.08139670640230179,0.09513451159000397
91,1,128,1,0.6,7,124300,1.0,1.0,0.07101806998252869,0.08005286008119583
91,1,128,1,0.6,7,124400,1.0,1.0,0.06849756836891174,0.0759236142039299
91,1,128,1,0.6,7,124500,1.0,1.0,0.0634380429983139,0.06957421451807022
91,1,128,1,0.6,7,124600,1.0,1.0,0.05606265366077423,0.06107136979699135
91,1,128,1,0.6,7,124700,0.9955716729164124,0.9701569676399231,0.31560179591178894,0.40510401129722595
91,1,128,1,0.6,7,124800,1.0,1.0,0.06804504990577698,0.07862546294927597
91,1,128,1,0.6,7,124900,1.0,1.0,0.06525860726833344,0.072076715528965
91,1,128,1,0.6,7,125000,1.0,1.0,0.06887707114219666,0.07487417757511139
91,1,128,1,0.6,7,125100,0.9830917716026306,0.9596343040466309,0.3238567113876343,0.38472262024879456
91,1,128,1,0.6,7,125200,1.0,1.0,0.07884051650762558,0.08909487724304199
91,1,128,1,0.6,7,125300,1.0,1.0,0.07955833524465561,0.08765193819999695
91,1,128,1,0.6,7,125400,1.0,1.0,0.0832923948764801,0.0908152386546135
91,1,128,1,0.6,7,125500,1.0,0.99982750415802,0.13971517980098724,0.1648016721010208
91,1,128,1,0.6,7,125600,1.0,1.0,0.09596279263496399,0.10706863552331924
91,1,128,1,0.6,7,125700,1.0,1.0,0.0940086841583252,0.10349750518798828
91,1,128,1,0.6,7,125800,1.0,1.0,0.09226018190383911,0.10094092041254044
91,1,128,1,0.6,7,125900,1.0,1.0,0.08720264583826065,0.09515628218650818
91,1,128,1,0.6,7,126000,0.6437197923660278,0.6386061906814575,1.435426115989685,1.430723786354065
91,1,128,1,0.6,7,126100,1.0,0.9982749819755554,0.14607784152030945,0.1812630593776703
91,1,128,1,0.6,7,126200,1.0,1.0,0.08618722856044769,0.10278361290693283
91,1,128,1,0.6,7,126300,1.0,1.0,0.07214947044849396,0.08229196816682816
91,1,128,1,0.6,7,126400,1.0,1.0,0.05403667315840721,0.060325849801301956
91,1,128,1,0.6,7,126500,1.0,1.0,0.04247269779443741,0.04697759076952934
91,1,128,1,0.6,7,126600,0.5793075561523438,0.4961186647415161,1.5437294244766235,1.73876953125
91,1,128,1,0.6,7,126700,1.0,1.0,0.06251031160354614,0.07223733514547348
91,1,128,1,0.6,7,126800,1.0,1.0,0.061279986053705215,0.06877262890338898
91,1,128,1,0.6,7,126900,1.0,1.0,0.06623377650976181,0.0730796679854393
91,1,128,1,0.6,7,127000,0.9814814925193787,0.9582542777061462,0.3160424828529358,0.38800182938575745
91,1,128,1,0.6,7,127100,1.0,1.0,0.07615014165639877,0.08799610286951065
91,1,128,1,0.6,7,127200,1.0,1.0,0.07595799118280411,0.0852053165435791
91,1,128,1,0.6,7,127300,1.0,1.0,0.07761143893003464,0.08580563962459564
91,1,128,1,0.6,7,127400,1.0,1.0,0.07771856337785721,0.0852283388376236
91,1,128,1,0.6,7,127500,1.0,1.0,0.07382484525442123,0.08056461811065674
91,1,128,1,0.6,7,127600,1.0,1.0,0.06219712272286415,0.0676342248916626
91,1,128,1,0.6,7,127700,1.0,1.0,0.05044650286436081,0.054837439209222794
91,1,128,1,0.6,7,127800,1.0,1.0,0.06721150130033493,0.07812672853469849
91,1,128,1,0.6,7,127900,1.0,1.0,0.06320255249738693,0.07065996527671814
91,1,128,1,0.6,7,128000,1.0,1.0,0.06737927347421646,0.07403942197561264
91,1,128,1,0.6,7,128100,1.0,1.0,0.06912793219089508,0.0754583328962326
91,1,128,1,0.6,7,128200,1.0,1.0,0.06560583412647247,0.07144683599472046
91,1,128,1,0.6,7,128300,0.9114331603050232,0.8364671468734741,0.6167246699333191,0.7713225483894348
91,1,128,1,0.6,7,128400,1.0,1.0,0.07906823605298996,0.08953961730003357
91,1,128,1,0.6,7,128500,1.0,1.0,0.0793532282114029,0.08790720999240875
91,1,128,1,0.6,7,128600,1.0,1.0,0.07982858270406723,0.08738725632429123
91,1,128,1,0.6,7,128700,1.0,1.0,0.11071958392858505,0.12904906272888184
91,1,128,1,0.6,7,128800,1.0,1.0,0.08976434916257858,0.10101479291915894
91,1,128,1,0.6,7,128900,1.0,1.0,0.09122788906097412,0.10102164000272751
91,1,128,1,0.6,7,129000,1.0,1.0,0.09157025068998337,0.10060566663742065
91,1,128,1,0.6,7,129100,1.0,1.0,0.08726800978183746,0.09557037800550461
91,1,128,1,0.6,7,129200,1.0,1.0,0.07644591480493546,0.08376611024141312
91,1,128,1,0.6,7,129300,1.0,1.0,0.08293579518795013,0.09526807814836502
91,1,128,1,0.6,7,129400,1.0,1.0,0.07885372638702393,0.0880652666091919
91,1,128,1,0.6,7,129500,1.0,1.0,0.07760879397392273,0.08564801514148712
91,1,128,1,0.6,7,129600,1.0,1.0,0.07420596480369568,0.08155632764101028
91,1,128,1,0.6,7,129700,1.0,1.0,0.06899828463792801,0.07575272768735886
91,1,128,1,0.6,7,129800,0.5249597430229187,0.5137139558792114,1.4776074886322021,1.531117558479309
91,1,128,1,0.6,7,129900,1.0,1.0,0.09972311556339264,0.12078916281461716
91,1,128,1,0.6,7,130000,1.0,1.0,0.07510311156511307,0.0864303708076477
91,1,128,1,0.6,7,130100,1.0,1.0,0.0759652853012085,0.08556400239467621
91,1,128,1,0.6,7,130200,0.9504830837249756,0.9102984070777893,0.48347368836402893,0.5868653059005737
91,1,128,1,0.6,7,130300,1.0,1.0,0.07976172119379044,0.09581014513969421
91,1,128,1,0.6,7,130400,1.0,1.0,0.07312534004449844,0.0848238468170166
91,1,128,1,0.6,7,130500,1.0,1.0,0.06942228972911835,0.07896529138088226
91,1,128,1,0.6,7,130600,1.0,1.0,0.06350250542163849,0.07136160135269165
91,1,128,1,0.6,7,130700,1.0,1.0,0.05407490208745003,0.06028109788894653
91,1,128,1,0.6,7,130800,1.0,1.0,0.04224731773138046,0.0467616468667984
91,1,128,1,0.6,7,130900,0.9053945541381836,0.8149042725563049,0.6030936241149902,0.7995686531066895
91,1,128,1,0.6,7,131000,1.0,0.9996549487113953,0.0703989788889885,0.08977758884429932
91,1,128,1,0.6,7,131100,1.0,1.0,0.04106391593813896,0.04781020060181618
91,1,128,1,0.6,7,131200,1.0,1.0,0.04471498355269432,0.05060068145394325
91,1,128,1,0.6,7,131300,1.0,0.9979299306869507,0.11293697357177734,0.1464829444885254
91,1,128,1,0.6,7,131400,1.0,1.0,0.062146492302417755,0.07422221451997757
91,1,128,1,0.6,7,131500,1.0,1.0,0.06024942919611931,0.0692640095949173
91,1,128,1,0.6,7,131600,1.0,1.0,0.06175478920340538,0.06961478292942047
91,1,128,1,0.6,7,131700,1.0,1.0,0.08760010451078415,0.1083553209900856
91,1,128,1,0.6,7,131800,1.0,1.0,0.06168757379055023,0.07328187674283981
91,1,128,1,0.6,7,131900,1.0,1.0,0.05866337940096855,0.06757960468530655
91,1,128,1,0.6,7,132000,1.0,1.0,0.05650826543569565,0.06397096067667007
91,1,128,1,0.6,7,132100,1.0,1.0,0.051423635333776474,0.05752233788371086
91,1,128,1,0.6,7,132200,1.0,1.0,0.04413168877363205,0.04892158880829811
91,1,128,1,0.6,7,132300,0.5841385126113892,0.5209590792655945,1.5340930223464966,1.6950007677078247
91,1,128,1,0.6,7,132400,1.0,1.0,0.0636807382106781,0.08026939630508423
91,1,128,1,0.6,7,132500,1.0,1.0,0.05177115648984909,0.06125802919268608
91,1,128,1,0.6,7,132600,1.0,1.0,0.05380778759717941,0.06148788705468178
91,1,128,1,0.6,7,132700,1.0,1.0,0.057334188371896744,0.06425611674785614
91,1,128,1,0.6,7,132800,1.0,1.0,0.05920250341296196,0.06571435928344727
91,1,128,1,0.6,7,132900,1.0,1.0,0.058975059539079666,0.06515849381685257
91,1,128,1,0.6,7,133000,1.0,1.0,0.05742373317480087,0.06326326727867126
91,1,128,1,0.6,7,133100,0.9963768124580383,0.9951698780059814,0.1321372389793396,0.14205648005008698
91,1,128,1,0.6,7,133200,1.0,0.9993099570274353,0.09809302538633347,0.12963268160820007
91,1,128,1,0.6,7,133300,1.0,1.0,0.06791648268699646,0.08234362304210663
91,1,128,1,0.6,7,133400,1.0,1.0,0.06674931943416595,0.07756348699331284
91,1,128,1,0.6,7,133500,1.0,1.0,0.06740089505910873,0.07672478258609772
91,1,128,1,0.6,7,133600,1.0,1.0,0.06566224247217178,0.07409367710351944
91,1,128,1,0.6,7,133700,1.0,1.0,0.05924838036298752,0.06662768125534058
91,1,128,1,0.6,7,133800,1.0,0.99982750415802,0.0849154144525528,0.103371761739254
91,1,128,1,0.6,7,133900,1.0,1.0,0.068057119846344,0.07968109846115112
91,1,128,1,0.6,7,134000,1.0,1.0,0.06630204617977142,0.07547289878129959
91,1,128,1,0.6,7,134100,1.0,1.0,0.06442669034004211,0.07233357429504395
91,1,128,1,0.6,7,134200,1.0,1.0,0.05932863429188728,0.06623534858226776
91,1,128,1,0.6,7,134300,1.0,1.0,0.05068260431289673,0.05640771612524986
91,1,128,1,0.6,7,134400,1.0,0.99982750415802,0.08843377232551575,0.1114744171500206
91,1,128,1,0.6,7,134500,1.0,1.0,0.0627407506108284,0.0728679671883583
91,1,128,1,0.6,7,134600,1.0,1.0,0.06569543480873108,0.0743931382894516
91,1,128,1,0.6,7,134700,1.0,1.0,0.06863098591566086,0.07677610218524933
91,1,128,1,0.6,7,134800,1.0,1.0,0.06850023567676544,0.0762801542878151
91,1,128,1,0.6,7,134900,1.0,1.0,0.06445209681987762,0.07172785699367523
91,1,128,1,0.6,7,135000,1.0,0.9958599209785461,0.17623370885849,0.2087622433900833
91,1,128,1,0.6,7,135100,1.0,1.0,0.07438606023788452,0.08358077704906464
91,1,128,1,0.6,7,135200,1.0,1.0,0.07513302564620972,0.08281174302101135
91,1,128,1,0.6,7,135300,1.0,1.0,0.07650131732225418,0.08383940905332565
91,1,128,1,0.6,7,135400,1.0,1.0,0.07381777465343475,0.08084634691476822
91,1,128,1,0.6,7,135500,0.999194860458374,0.9965499043464661,0.15003925561904907,0.18096254765987396
91,1,128,1,0.6,7,135600,1.0,1.0,0.07229327410459518,0.0823485255241394
91,1,128,1,0.6,7,135700,1.0,1.0,0.06962937861680984,0.07802198827266693
91,1,128,1,0.6,7,135800,1.0,1.0,0.06576278060674667,0.07318799942731857
91,1,128,1,0.6,7,135900,1.0,1.0,0.05834771320223808,0.06475350260734558
91,1,128,1,0.6,7,136000,1.0,1.0,0.05019138380885124,0.05564534291625023
91,1,128,1,0.6,7,136100,0.28421899676322937,0.22822149097919464,2.8658978939056396,3.019063949584961
91,1,128,1,0.6,7,136200,0.9979871511459351,0.9787821173667908,0.18058057129383087,0.25905320048332214
91,1,128,1,0.6,7,136300,1.0,0.9912023544311523,0.1136724054813385,0.16695018112659454
91,1,128,1,0.6,7,136400,1.0,0.9932723641395569,0.11868425458669662,0.17114229500293732
91,1,128,1,0.6,7,136500,1.0,1.0,0.06551666557788849,0.08176280558109283
91,1,128,1,0.6,7,136600,1.0,1.0,0.06406521797180176,0.0754694789648056
91,1,128,1,0.6,7,136700,1.0,1.0,0.06736142933368683,0.07709154486656189
91,1,128,1,0.6,7,136800,1.0,1.0,0.06860233098268509,0.0771806463599205
91,1,128,1,0.6,7,136900,1.0,1.0,0.0906737670302391,0.11851099133491516
91,1,128,1,0.6,7,137000,1.0,1.0,0.06366777420043945,0.07383786886930466
91,1,128,1,0.6,7,137100,1.0,1.0,0.060874950140714645,0.06909056752920151
91,1,128,1,0.6,7,137200,1.0,1.0,0.05647888034582138,0.06343019008636475
91,1,128,1,0.6,7,137300,1.0,1.0,0.05005703493952751,0.055912598967552185
91,1,128,1,0.6,7,137400,1.0,1.0,0.04303714632987976,0.047945089638233185
91,1,128,1,0.6,7,137500,1.0,1.0,0.07790622860193253,0.0987960621714592
91,1,128,1,0.6,7,137600,1.0,1.0,0.05770975351333618,0.06865078210830688
91,1,128,1,0.6,7,137700,1.0,1.0,0.060373999178409576,0.06950470805168152
91,1,128,1,0.6,7,137800,1.0,1.0,0.0634288415312767,0.0716182142496109
91,1,128,1,0.6,7,137900,0.08856683224439621,0.09194410592317581,7.188037872314453,7.371592998504639
91,1,128,1,0.6,7,138000,1.0,1.0,0.07536005973815918,0.08968468755483627
91,1,128,1,0.6,7,138100,1.0,1.0,0.06935793906450272,0.07973901182413101
91,1,128,1,0.6,7,138200,1.0,1.0,0.06706935167312622,0.07575634121894836
91,1,128,1,0.6,7,138300,1.0,1.0,0.06114114075899124,0.06845163553953171
91,1,128,1,0.6,7,138400,1.0,1.0,0.05206851288676262,0.058081287890672684
91,1,128,1,0.6,7,138500,1.0,1.0,0.07242563366889954,0.08658922463655472
91,1,128,1,0.6,7,138600,1.0,1.0,0.06239284947514534,0.07147738337516785
91,1,128,1,0.6,7,138700,1.0,1.0,0.06571938842535019,0.07343219965696335
91,1,128,1,0.6,7,138800,1.0,1.0,0.06838196516036987,0.07554353028535843
91,1,128,1,0.6,7,138900,1.0,1.0,0.06825927644968033,0.07514134049415588
91,1,128,1,0.6,7,139000,1.0,1.0,0.06556084752082825,0.0721728578209877
91,1,128,1,0.6,7,139100,1.0,0.99982750415802,0.09347494691610336,0.11558407545089722
91,1,128,1,0.6,7,139200,1.0,1.0,0.06881425529718399,0.07838687300682068
91,1,128,1,0.6,7,139300,1.0,1.0,0.06905966997146606,0.07713321596384048
91,1,128,1,0.6,7,139400,1.0,1.0,0.06633499264717102,0.07357358932495117
91,1,128,1,0.6,7,139500,1.0,1.0,0.058775849640369415,0.06508627533912659
91,1,128,1,0.6,7,139600,1.0,1.0,0.05197569355368614,0.05769732594490051
91,1,128,1,0.6,7,139700,1.0,1.0,0.06631828844547272,0.07839120179414749
91,1,128,1,0.6,7,139800,1.0,1.0,0.06711885333061218,0.07650502026081085
91,1,128,1,0.6,7,139900,1.0,1.0,0.07127956300973892,0.07980228960514069
91,1,128,1,0.6,7,140000,1.0,1.0,0.0736209899187088,0.0818256139755249
91,1,128,1,0.6,7,140100,1.0,1.0,0.07287753373384476,0.0808650553226471
91,1,128,1,0.6,7,140200,1.0,1.0,0.06918850541114807,0.07681053131818771
91,1,128,1,0.6,7,140300,1.0,0.9996549487113953,0.14088627696037292,0.17069140076637268
91,1,128,1,0.6,7,140400,1.0,1.0,0.08028686791658401,0.09289276599884033
91,1,128,1,0.6,7,140500,1.0,1.0,0.0762859359383583,0.08633022755384445
91,1,128,1,0.6,7,140600,1.0,1.0,0.07075748592615128,0.07925941050052643
91,1,128,1,0.6,7,140700,1.0,1.0,0.05652087181806564,0.06299673020839691
91,1,128,1,0.6,7,140800,0.9621578454971313,0.929791271686554,0.49306562542915344,0.569439172744751
91,1,128,1,0.6,7,140900,1.0,1.0,0.06368586421012878,0.07243509590625763
91,1,128,1,0.6,7,141000,0.7648953199386597,0.7060548663139343,0.929434597492218,1.0564963817596436
91,1,128,1,0.6,7,141100,1.0,1.0,0.08367349952459335,0.09988909959793091
91,1,128,1,0.6,7,141200,1.0,1.0,0.07113096117973328,0.08072531968355179
91,1,128,1,0.6,7,141300,1.0,1.0,0.07189495116472244,0.0799470767378807
91,1,128,1,0.6,7,141400,1.0,1.0,0.07250985503196716,0.07968446612358093
91,1,128,1,0.6,7,141500,1.0,1.0,0.07436147332191467,0.08136853575706482
91,1,128,1,0.6,7,141600,1.0,1.0,0.0689094141125679,0.07501697540283203
91,1,128,1,0.6,7,141700,1.0,1.0,0.0802534967660904,0.09342566877603531
91,1,128,1,0.6,7,141800,1.0,1.0,0.07141193002462387,0.07998854666948318
91,1,128,1,0.6,7,141900,1.0,1.0,0.06866192072629929,0.07577882707118988
91,1,128,1,0.6,7,142000,1.0,1.0,0.06336326152086258,0.06940822303295135
91,1,128,1,0.6,7,142100,1.0,1.0,0.05691717565059662,0.062159083783626556
91,1,128,1,0.6,7,142200,0.9158615469932556,0.8880455493927002,0.519378125667572,0.6237891316413879
91,1,128,1,0.6,7,142300,1.0,1.0,0.06916245818138123,0.07948996871709824
91,1,128,1,0.6,7,142400,1.0,1.0,0.06512432545423508,0.0721110925078392
91,1,128,1,0.6,7,142500,1.0,1.0,0.0699821412563324,0.07639246433973312
91,1,128,1,0.6,7,142600,1.0,1.0,0.12732410430908203,0.15540868043899536
91,1,128,1,0.6,7,142700,1.0,1.0,0.08265581727027893,0.09458209574222565
91,1,128,1,0.6,7,142800,1.0,1.0,0.08122506737709045,0.09089376777410507
91,1,128,1,0.6,7,142900,1.0,1.0,0.08285900950431824,0.09175906330347061
91,1,128,1,0.6,7,143000,1.0,1.0,0.08183308690786362,0.09029357135295868
91,1,128,1,0.6,7,143100,1.0,1.0,0.07860156893730164,0.08670441061258316
91,1,128,1,0.6,7,143200,1.0,1.0,0.06281392276287079,0.06896822899580002
91,1,128,1,0.6,7,143300,1.0,1.0,0.0941704511642456,0.1148901954293251
91,1,128,1,0.6,7,143400,1.0,1.0,0.07461696118116379,0.08613764494657516
91,1,128,1,0.6,7,143500,1.0,1.0,0.07443082332611084,0.08403531461954117
91,1,128,1,0.6,7,143600,1.0,1.0,0.07481873035430908,0.08348555117845535
91,1,128,1,0.6,7,143700,1.0,1.0,0.07064127922058105,0.07827281951904297
91,1,128,1,0.6,7,143800,1.0,1.0,0.05657046288251877,0.06209748983383179
91,1,128,1,0.6,7,143900,0.9907407760620117,0.9660168886184692,0.27377066016197205,0.3572346270084381
91,1,128,1,0.6,7,144000,1.0,1.0,0.06709752976894379,0.07672572880983353
91,1,128,1,0.6,7,144100,1.0,1.0,0.07074722647666931,0.07872369140386581
91,1,128,1,0.6,7,144200,1.0,1.0,0.07519420236349106,0.08272328227758408
91,1,128,1,0.6,7,144300,1.0,1.0,0.07660435885190964,0.08396504074335098
91,1,128,1,0.6,7,144400,1.0,1.0,0.07459677755832672,0.08177055418491364
91,1,128,1,0.6,7,144500,1.0,1.0,0.11096449196338654,0.12914785742759705
91,1,128,1,0.6,7,144600,1.0,1.0,0.08796911686658859,0.09864751249551773
91,1,128,1,0.6,7,144700,0.998389720916748,0.989477276802063,0.250278115272522,0.3059680461883545
91,1,128,1,0.6,7,144800,1.0,1.0,0.09404641389846802,0.10784580558538437
91,1,128,1,0.6,7,144900,1.0,1.0,0.09018608927726746,0.10132657736539841
91,1,128,1,0.6,7,145000,1.0,1.0,0.08811140060424805,0.09816676378250122
91,1,128,1,0.6,7,145100,1.0,1.0,0.08369451016187668,0.09291776269674301
91,1,128,1,0.6,7,145200,1.0,1.0,0.07619958370923996,0.08454569429159164
91,1,128,1,0.6,7,145300,1.0,1.0,0.06603357940912247,0.07327885925769806
91,1,128,1,0.6,7,145400,1.0,1.0,0.1299237459897995,0.15733233094215393
91,1,128,1,0.6,7,145500,1.0,1.0,0.08573883026838303,0.09777021408081055
91,1,128,1,0.6,7,145600,1.0,1.0,0.08472353965044022,0.09475573897361755
91,1,128,1,0.6,7,145700,1.0,1.0,0.08500934392213821,0.09419780969619751
91,1,128,1,0.6,7,145800,1.0,0.9993099570274353,0.1282108724117279,0.1591041386127472
91,1,128,1,0.6,7,145900,1.0,1.0,0.08569161593914032,0.0981612280011177
91,1,128,1,0.6,7,146000,1.0,1.0,0.07744193077087402,0.08720381557941437
91,1,128,1,0.6,7,146100,1.0,1.0,0.06877084076404572,0.0767471194267273
91,1,128,1,0.6,7,146200,0.9979871511459351,0.9929273724555969,0.23281501233577728,0.28019899129867554
91,1,128,1,0.6,7,146300,1.0,1.0,0.0814937874674797,0.0944841057062149
91,1,128,1,0.6,7,146400,1.0,1.0,0.08178474754095078,0.09208919107913971
91,1,128,1,0.6,7,146500,1.0,1.0,0.08403917402029037,0.0933104008436203
91,1,128,1,0.6,7,146600,1.0,1.0,0.08438894152641296,0.09299445897340775
91,1,128,1,0.6,7,146700,1.0,1.0,0.08124540746212006,0.08921745419502258
91,1,128,1,0.6,7,146800,0.999597430229187,0.9953423738479614,0.21598069369792938,0.25711989402770996
91,1,128,1,0.6,7,146900,1.0,1.0,0.0849439948797226,0.10040266066789627
91,1,128,1,0.6,7,147000,1.0,1.0,0.0753566175699234,0.08600296825170517
91,1,128,1,0.6,7,147100,1.0,1.0,0.07188508659601212,0.08105234056711197
91,1,128,1,0.6,7,147200,1.0,1.0,0.06582926958799362,0.07385295629501343
91,1,128,1,0.6,7,147300,0.9979871511459351,0.9913748502731323,0.25960463285446167,0.3085639476776123
91,1,128,1,0.6,7,147400,1.0,1.0,0.11231706291437149,0.13498465716838837
91,1,128,1,0.6,7,147500,1.0,1.0,0.08242656290531158,0.09494176506996155
91,1,128,1,0.6,7,147600,1.0,1.0,0.06923716515302658,0.07769998162984848
91,1,128,1,0.6,7,147700,0.6131240129470825,0.5421769618988037,1.5157074928283691,1.690280795097351
